City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,pangnirtung,66.1451,-65.7125,-35.82,97,89,1.63,CA,1676578567
365,vangaindrano,-23.35,47.6,23.64,91,91,2.23,MG,1676578567
366,almunecar,36.7339,-3.6907,16.49,63,16,3.34,ES,1676578567
367,longyearbyen,78.2186,15.6401,-3.09,68,40,7.2,SJ,1676578567
368,talcahuano,-36.7167,-73.1167,20.82,46,0,8.75,CL,1676578309
369,gold coast,-28.0,153.4333,20.0,91,40,0.0,AU,1676578567
370,yulara,-25.2406,130.9889,26.32,15,3,2.65,AU,1676578567
371,phetchabun,16.25,101.0833,23.39,56,82,2.57,TH,1676578567
372,gayny,60.3071,54.3241,-20.48,100,89,0.79,RU,1676578538
373,odweyne,9.4092,45.064,19.11,42,47,3.03,SO,1676578568
374,lardos,36.0942,28.0157,9.9,55,0,1.98,GR,1676578568
375,kristinehamn,59.3098,14.1081,2.31,90,100,4.14,SE,1676578568
376,karratha,-20.7377,116.8463,32.95,24,9,4.83,AU,1676578568
377,lakes entrance,-37.8811,147.981,20.65,61,57,2.26,AU,1676578568
378,poum,-20.2333,164.0167,25.48,70,61,5.21,NC,1676578568
379,pervomayskoye,43.919,46.7102,-3.16,83,100,2.33,RU,1676578568
380,puerto escondido,15.85,-97.0667,28.46,65,40,4.12,MX,1676578568
381,sola,-13.8833,167.55,26.93,79,100,4.03,VU,1676578568
382,puerto madryn,-42.7692,-65.0385,12.41,43,100,15.11,AR,1676578403
383,altay,47.8667,88.1167,-14.04,76,50,3.46,CN,1676578569
384,broken hill,-31.95,141.4333,27.55,27,0,4.41,AU,1676578569
385,el alto,-4.2714,-81.2147,28.81,65,24,5.45,PE,1676578569
386,palmeirais,-5.9778,-43.0633,29.39,64,100,2.38,BR,1676578569
387,warmbad,-28.45,18.7333,21.69,42,0,7.39,NA,1676578569
388,tiarei,-17.5333,-149.3333,30.01,72,15,4.21,PF,1676578569
389,ndioum,16.5129,-14.6471,33.18,13,5,4.49,SN,1676578569
390,yaan,7.3833,8.5667,28.46,16,47,2.7,NG,1676578570
391,buchanan,5.8808,-10.0467,26.49,85,29,2.73,LR,1676578570
392,iqaluit,63.7506,-68.5145,-31.84,67,20,1.54,CA,1676578570
393,barcelos,41.5388,-8.6151,14.91,78,0,1.94,PT,1676578570
394,bouna,9.2667,-3.0,25.88,14,95,1.47,CI,1676578570
395,seymchan,62.8833,152.4333,-34.54,98,100,1.35,RU,1676578404
396,comodoro rivadavia,-45.8667,-67.5,7.92,57,40,11.32,AR,1676578286
397,lyaskelya,61.7667,31.0167,-3.01,96,100,6.34,RU,1676578570
398,palembang,-2.9167,104.7458,24.05,100,20,3.6,ID,1676578570
399,manta,-0.95,-80.7333,28.88,74,75,3.09,EC,1676578325
400,clyde river,70.4692,-68.5914,-31.87,68,75,5.66,CA,1676578571
401,tamiahua,21.2667,-97.45,28.89,63,4,6.55,MX,1676578571
402,jalu,29.0331,21.5482,13.07,43,99,3.16,LY,1676578571
403,koungheul,13.9833,-14.8,32.74,13,0,0.46,SN,1676578571
404,mildura,-34.2,142.15,26.95,27,80,4.91,AU,1676578571
405,tulle,45.3333,1.8333,4.87,93,49,0.6,FR,1676578571
406,isla vista,34.4133,-119.861,17.68,26,0,1.34,US,1676578571
407,namatanai,-3.6667,152.4333,25.87,81,100,0.88,PG,1676578572
408,zhireken,52.8249,117.3076,-17.09,98,100,1.35,RU,1676578572
409,quang ngai,15.1167,108.8,20.32,92,88,2.07,VN,1676578572
410,awjilah,29.1081,21.2869,13.45,42,100,3.19,LY,1676578572
411,cairns,-16.9167,145.7667,23.97,94,100,5.14,AU,1676578572
412,pendra,22.7667,81.95,12.79,51,0,1.88,IN,1676578572
413,hohhot,40.8106,111.6522,-10.84,79,92,3.0,CN,1676578572
414,villa carlos paz,-31.4241,-64.4978,24.48,32,2,7.15,AR,1676578572
415,sao filipe,14.8961,-24.4956,21.49,73,0,4.36,CV,1676578573
416,green river,41.5286,-109.4662,-6.78,74,5,2.03,US,1676578573
417,marica,-22.9194,-42.8186,35.97,77,30,3.38,BR,1676578573
418,mount gambier,-37.8333,140.7667,16.61,78,20,2.36,AU,1676578573
419,guanica,17.9716,-66.908,28.39,57,10,9.37,PR,1676578573
420,bilma,18.6853,12.9164,17.09,23,100,2.82,NE,1676578573
421,saquena,-4.6667,-73.5167,28.2,63,100,1.51,PE,1676578573
422,chuzhou,32.3219,118.2978,6.13,70,100,3.21,CN,1676578573
423,sidi ali,36.0998,0.4206,12.7,66,98,4.89,DZ,1676578574
424,fairview,40.8126,-73.999,19.23,57,100,2.68,US,1676578574
425,vanimo,-2.6741,141.3028,23.64,97,100,1.05,PG,1676578574
426,terrace,54.5163,-128.6035,1.95,86,75,4.63,CA,1676578537
427,yurginskoye,56.8189,67.3921,-21.51,99,40,2.43,RU,1676578574
428,bombay,19.0144,72.8479,27.99,36,0,2.06,IN,1676578514
429,filingue,14.3521,3.3168,22.57,13,0,4.93,NE,1676578574
430,sadiqabad,28.3062,70.1307,22.25,18,8,3.33,PK,1676578574
431,guaira,-20.3183,-48.3106,27.17,82,89,1.35,BR,1676578574
432,uarini,-2.99,-65.1083,28.45,82,100,1.47,BR,1676578574
433,mamou,10.5,-12.0,27.02,18,94,1.74,GN,1676578575
434,khani,41.9563,42.9566,-4.24,96,100,1.36,GE,1676578575
435,coruripe,-10.1256,-36.1756,27.76,68,12,7.49,BR,1676578575
436,marathon,44.9,-89.7668,-3.42,72,100,4.63,US,1676578575
437,bereda,43.2686,-7.5406,7.86,99,17,1.36,ES,1676578575
438,beringovskiy,63.05,179.3167,-23.68,97,100,6.79,RU,1676578575
439,charlestown,-32.95,151.6667,19.29,95,0,1.73,AU,1676578575
440,castlegar,49.2998,-117.6689,2.21,77,100,1.49,CA,1676578576
441,santiago de cao,-7.9589,-79.2392,27.07,74,75,4.12,PE,1676578576
442,kyra,49.5776,111.9753,-23.06,95,12,2.22,RU,1676578576
443,brigantine,39.4101,-74.3646,14.11,90,100,1.54,US,1676578576
444,nome,64.5011,-165.4064,-21.96,71,75,0.0,US,1676578576
445,san mateo del mar,16.2,-95.0,26.0,79,10,6.9,MX,1676578576
446,aloleng,16.1307,119.7824,22.87,65,32,4.88,PH,1676578576
447,dingle,10.9995,122.6711,22.88,86,100,6.14,PH,1676578576
448,chernoyerkovskaya,45.4331,37.7686,-0.58,66,100,2.9,RU,1676578576
449,talnakh,69.4865,88.3972,-13.77,95,100,6.9,RU,1676578435
450,nemuro,43.3236,145.575,-7.96,83,32,2.55,JP,1676578577
451,whitehorse,60.7161,-135.0538,-8.28,84,100,0.89,CA,1676578353
452,vila franca do campo,37.7167,-25.4333,14.23,82,16,2.92,PT,1676578577
453,anadyr,64.75,177.4833,-26.67,75,20,0.0,RU,1676578577
454,shinpokh,34.3292,71.1782,15.67,45,98,1.68,PK,1676578577
455,hailey,43.5196,-114.3153,-2.28,54,0,4.12,US,1676578577
456,taonan,45.3333,122.7833,-8.4,70,99,2.27,CN,1676578577
457,nizwa,22.9333,57.5333,23.29,17,97,1.34,OM,1676578578
458,wheatley,51.7473,-1.1394,10.51,89,0,6.17,GB,1676578578
459,tramagal,39.45,-8.25,14.04,69,0,2.27,PT,1676578578
460,suarez,2.954,-76.6964,25.63,77,86,1.77,CO,1676578578
461,adre,13.4667,22.2,18.07,19,91,8.53,TD,1676578578
462,half moon bay,37.4636,-122.4286,14.67,47,0,2.06,US,1676578578
463,kirakira,-10.4544,161.9205,27.0,87,100,3.25,SB,1676578578
464,kosh-agach,50.0,88.6667,-24.47,98,99,1.32,RU,1676578578
465,semnan,35.5729,53.3971,0.91,58,0,2.65,IR,1676578578
466,great falls,47.5002,-111.3008,4.67,51,0,13.38,US,1676578579
467,aklavik,68.2191,-135.0107,-35.0,68,20,2.06,CA,1676578579
468,jieshi,22.8134,115.8257,13.81,80,50,7.46,CN,1676578579
469,klyuchi,52.2667,79.1667,-23.89,100,6,1.17,RU,1676578579
470,guerrero negro,27.9769,-114.0611,15.53,24,0,1.41,MX,1676578579
471,zaraza,9.3503,-65.3245,31.17,41,75,6.14,VE,1676578579
472,murmino,54.6036,40.0544,-11.99,99,86,2.26,RU,1676578579
473,camana,-16.6228,-72.7111,25.38,79,87,3.17,PE,1676578579
474,fare,-16.7,-151.0167,27.45,73,14,4.59,PF,1676578579
475,los llanos de aridane,28.6585,-17.9182,13.86,78,40,7.72,ES,1676578580
476,concepcion del oro,24.6333,-101.4167,21.5,7,100,7.17,MX,1676578580
477,trinidad,-14.8333,-64.9,30.99,62,75,7.72,BO,1676578476
478,sakrand,26.1384,68.2736,20.97,73,4,0.0,PK,1676578580
479,fort nelson,58.8053,-122.7002,-12.23,67,20,3.09,CA,1676578580
480,huambo,-12.7761,15.7392,18.56,70,88,0.32,AO,1676578580
481,samarinda,-0.5,117.15,22.5,98,99,0.61,ID,1676578580
482,khymchyn,48.3864,25.148,-0.31,84,99,2.35,UA,1676578580
483,arrifes,37.7667,-25.7,13.14,72,20,4.12,PT,1676578580
484,hutchinson,38.0608,-97.9298,-1.82,70,100,9.26,US,1676578544
485,khandyga,62.6667,135.6,-47.08,100,60,1.27,RU,1676578581
486,tahe,52.3333,124.7333,-17.83,99,100,0.55,CN,1676578581
487,chake chake,-5.2459,39.7666,26.01,77,76,4.7,TZ,1676578581
488,oyotun,-6.8519,-79.3036,29.3,60,100,3.46,PE,1676578581
489,gamba,-2.65,10.0,25.79,86,96,2.26,GA,1676578581
490,kushiro,42.975,144.3747,-10.71,91,19,1.23,JP,1676578581
491,chitral,35.8462,71.7858,7.31,77,100,1.37,PK,1676578581
492,springbok,-29.6643,17.8865,15.59,77,0,2.15,ZA,1676578581
493,gurupa,-1.405,-51.64,27.6,76,76,2.03,BR,1676578582
494,abu kamal,34.4506,40.9171,6.98,32,0,2.04,SY,1676578582
495,raudeberg,61.9875,5.1352,4.37,69,100,12.69,NO,1676578582
496,mullingar,53.5333,-7.35,11.49,95,100,8.23,IE,1676578411
497,krasnyy kholm,58.0607,37.1203,-10.02,94,100,2.5,RU,1676578582
498,alice springs,-23.7,133.8833,18.75,45,10,0.0,AU,1676578311
499,kropotkin,45.4375,40.5756,-7.09,97,93,1.56,RU,1676578342
500,pitelino,54.5777,41.8145,-14.2,100,81,2.36,RU,1676578582
501,praia,14.9215,-23.5087,21.3,73,20,11.83,CV,1676578490
502,oussouye,12.485,-16.5469,27.1,63,10,3.42,SN,1676578582
503,iskateley,67.6803,53.1512,-8.36,81,99,8.18,RU,1676578583
504,qinhuangdao,39.9317,119.5883,0.58,61,3,1.61,CN,1676578581
505,celendin,-6.8703,-78.1517,17.29,64,99,2.35,PE,1676578583
506,ayabaca,-4.6398,-79.7149,14.28,81,99,2.51,PE,1676578583
507,chilia veche,45.4167,29.2833,3.11,74,98,5.18,RO,1676578583
508,bollnas,61.3482,16.3946,-1.7,95,24,1.37,SE,1676578583
509,nexo,55.0607,15.1306,5.05,97,100,6.2,DK,1676578583
510,nadym,65.5333,72.5167,-5.09,86,100,9.44,RU,1676578332
511,westport,41.1415,-73.3579,19.75,54,100,1.54,US,1676578584
512,port hardy,50.6996,-127.4199,3.1,100,100,5.14,CA,1676578584
513,pyapon,16.2833,95.6833,24.0,76,12,1.64,MM,1676578584
514,mindelo,16.8901,-24.9804,20.75,64,40,11.32,CV,1676578584
515,viet tri,21.3019,105.4308,15.97,71,100,1.21,VN,1676578584
516,xining,36.6167,101.7667,-5.58,77,100,0.73,CN,1676578341
517,tommot,58.9564,126.2925,-20.75,99,100,1.06,RU,1676578584
518,victor harbor,-35.5667,138.6167,20.38,90,1,4.2,AU,1676578584
519,solwezi,-12.1688,26.3894,17.27,93,100,2.78,ZM,1676578584
520,concarneau,47.875,-3.9225,11.44,98,100,3.16,FR,1676578585
521,mehamn,71.0357,27.8492,0.97,93,75,8.75,NO,1676578585
522,vizinga,61.0749,50.1031,-20.45,100,90,1.1,RU,1676578585
523,lar,26.2039,83.9717,15.49,52,0,2.14,IN,1676578585
524,campoalegre,2.6849,-75.3231,29.39,51,53,2.22,CO,1676578585
525,miragoane,18.4423,-73.0876,27.6,56,5,1.63,HT,1676578585
526,nefteyugansk,61.0998,72.6035,-14.51,89,81,6.52,RU,1676578530
527,arroyo,41.6096,-4.7969,10.33,53,0,3.6,ES,1676578585
528,mezen,65.8522,44.24,-9.75,87,20,6.1,RU,1676578585
529,kang,-23.6752,22.7876,20.1,80,100,3.95,BW,1676578585
530,puerto leguizamo,-0.1934,-74.7819,26.93,86,84,0.18,CO,1676578585
531,sorong,-0.8833,131.25,27.05,78,100,2.17,ID,1676578586
532,svetlogorsk,52.6333,29.7333,-2.09,93,100,2.94,BY,1676578418
533,san patricio,28.017,-97.5169,16.05,45,100,9.53,US,1676578586
534,port keats,-14.25,129.55,27.45,81,80,3.94,AU,1676578586
535,okahandja,-21.9833,16.9167,19.34,37,0,6.33,NA,1676578586
536,campbellsville,37.3434,-85.3419,17.62,69,100,1.79,US,1676578586
537,boyolangu,-8.1181,111.8935,23.39,94,100,1.15,ID,1676578586
538,rockhampton,-23.3833,150.5,21.94,83,40,3.09,AU,1676578586
539,bonga,7.2833,36.2333,18.92,42,89,0.71,ET,1676578586
540,aykhal,66.0,111.5,-18.25,96,100,6.68,RU,1676578396
541,asosa,10.0667,34.5333,19.77,29,7,2.67,ET,1676578587
542,itacoatiara,-3.1431,-58.4442,25.96,82,100,1.4,BR,1676578587
